LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
OnionLife Private Limited,,Portfolio 9,0.01,2025-12-31,2026-01-14 05:02:49,Completed
PhonePe Lending Services Private Limited,,,,2025-12-31,2026-01-14 05:03:02,Partial
PhonePe Lending Services Private Limited,1,Portfolio 1,363.8,2025-12-31,2026-01-14 05:03:02,Partial
PhonePe Lending Services Private Limited,2,Portfolio 2,613.0,2025-12-31,2026-01-14 05:03:02,Partial
PhonePe Lending Services Private Limited,3,Portfolio 3,55.7,2025-12-31,2026-01-14 05:03:02,Partial
Revfin Services Private Limited,,,72100.0,2025-12-31,2026-01-14 05:03:10,Partial
Revfin Services Private Limited,,,,2025-12-31,2026-01-14 05:03:10,Partial
SaveIN Fintech Pvt Ltd,,Cohort 1,50.0,2025-12-31,2026-01-14 05:03:11,Completed
SaveIN Fintech Pvt Ltd,,Cohort 2,30.0,2025-12-31,2026-01-14 05:03:11,Completed
SaveIN Fintech Pvt Ltd,,Cohort 3,50.0,2025-12-31,2026-01-14 05:03:11,Completed
SaveIN Fintech Pvt Ltd,,Cohort 4,20.0,2025-12-31,2026-01-14 05:03:11,Completed
SaveIN Fintech Pvt Ltd,,Cohort 5,25.0,2025-12-31,2026-01-14 05:03:11,Completed
SaveIN Fintech Pvt Ltd,,Cohort 6,20.0,2025-12-31,2026-01-14 05:03:11,Completed
Si Creva Capital Services Private Limited,1,Portfolio 1,154.63,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,52.43,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,2,-,,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,3,-,,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,4,Portfolio 1,1.3,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,2.99,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 3,26.44,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 4,21.43,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 5,37.28,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,5,Portfolio 1,0.04,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,6,Portfolio 1,7.56,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,34.9,2025-12-31,2026-01-14 05:03:12,Partial
Si Creva Capital Services Private Limited,,338.99,338.99,2025-12-31,2026-01-14 05:03:12,Partial
Smartcoin Financials Private Limited,,Portfolio 1,343.06,2025-12-31,2026-01-14 05:03:12,Completed
Smartcoin Financials Private Limited,,Portfolio 2,221.0,2025-12-31,2026-01-14 05:03:12,Completed
Smartcoin Financials Private Limited,,Portfolio 3,46.16,2025-12-31,2026-01-14 05:03:12,Completed
Smartcoin Financials Private Limited,,Portfolio 4,220.83,2025-12-31,2026-01-14 05:03:12,Completed
True Credits,,Portfolio - 1,1009.2,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 2,555.8,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 3,390.9,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 4,474.8,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 5,94.5,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 6,36.2,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 7,248.0,2025-12-31,2026-01-14 05:03:17,Completed
True Credits,,Portfolio - 8,244.1,2025-12-31,2026-01-14 05:03:17,Completed
Uniorbit Payment Solutions Pvt Ltd,RE - 1,Portfolio - 1,35.85,2025-12-31,2026-01-14 05:03:18,Completed
Uniorbit Payment Solutions Pvt Ltd,1,1,35.85,2025-12-31,2026-01-14 05:03:18,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 1,11.92,2025-10-31,2026-01-14 05:03:18,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 2,3.75,2025-10-31,2026-01-14 05:03:18,Completed
