LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
Moneyview Limited,,Partner 5,3362.74,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 6,0.05,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 7,1624.71,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 8,416.92,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 9,323.75,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 10,158.52,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 11,4.45,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 12,948.44,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 13,472.65,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 14,423.03,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 15,26.42,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 16,34.85,31-12-2025,19-01-2026 09:15,Completed
Moneyview Limited,,Partner 17,2.61,31-12-2025,19-01-2026 09:15,Completed
MyShubhLife,,Portfolio 1,14.9,31-03-2024,19-01-2026 09:15,Completed
MyShubhLife,,Portfolio 2,16.96,31-03-2024,19-01-2026 09:15,Completed
Navi Finserv,,a,159.5,31-05-2025,19-01-2026 09:15,Completed
Navi Finserv,,b,118.5,31-05-2025,19-01-2026 09:15,Completed
Navi Finserv,,c,10.55,31-05-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 1,Trader Working Capital Loans,25,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 2,Trade Finance Term Loans Equal Daily Instalment,8.8,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 3,SME Working Capital Loans,15,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 4,Trader Working Capital Loans,20,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 5,Supply Chain Finance-SID/PID,25,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 6,Supply Chain Finance,5,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 7,Trader Working Capital Loans Supply Chain Finance Term loans,20,31-12-2025,19-01-2026 09:15,Completed
Ninjacart Services Private Limited,RE 8,SME Working Capital Loans,5,31-12-2025,19-01-2026 09:15,Completed
OkCredit,,1,50.4,01-01-2025,19-01-2026 09:15,Completed
OkCredit,,2,34.6,01-01-2025,19-01-2026 09:15,Completed
OkCredit,,3,33.2,01-01-2025,19-01-2026 09:15,Completed
OkCredit,,4*,4.6,01-01-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,1,Portfolio 1,167.87,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,2,Portfolio 1,78.58,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,,Portfolio 2,180.47,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,,Portfolio 3,384.21,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,3,Portfolio 1,137.33,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,,Portfolio 2,379.85,31-12-2025,19-01-2026 09:15,Completed
OnEMI Technlology Solutions Limited,4,Portfolio 1,0.37,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 1,18.28,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 2,8.08,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 3,7.88,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 4,5.54,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 5,2.31,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 6,2.23,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 7,1.84,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 8,1.67,31-12-2025,19-01-2026 09:15,Completed
OnionLife Private Limited,,Portfolio 9,0.01,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A1,59.78,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A2,150.8,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A3,123.36,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A4,136.27,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A5,119.43,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A6,132.94,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A7,101.5,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A8,129.02,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A9,112.51,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A10,122.24,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A11,171.79,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A12,141.48,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender A,Portfolio A13,151.56,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender B,Portfolio B1,1.85,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender B,Portfolio B2,5.67,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender B,Portfolio B3,7.91,31-12-2025,19-01-2026 09:15,Completed
Paisabazaar.com,Lender B,Portfolio B4,7.86,31-12-2025,19-01-2026 09:15,Completed
PhonePe Lending Services Private Limited,,Portfolio 1,363.8,31-12-2025,19-01-2026 09:15,Completed
PhonePe Lending Services Private Limited,,Portfolio 2,613,31-12-2025,19-01-2026 09:15,Completed
PhonePe Lending Services Private Limited,,Portfolio 3,55.7,31-12-2025,19-01-2026 09:15,Completed
Resilient Digi Services Pvt. Ltd.,,Portfolio 1.1,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 1.2,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 1.3,28,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 1.4,319,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 2.1,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 2.2,56,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 2.3,1158,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.1,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.2,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.3,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.4,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.5,4,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.6,29,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.7,88,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.8,176,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 3.9,215,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 4.1,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 4.2,9,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 4.3,187,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 5 -,,31-12-2025,19-01-2026 09:15,Partial
Resilient Digi Services Pvt. Ltd.,,Portfolio 6.1,,31-12-2025,19-01-2026 09:15,Partial
Revfin Services Private Limited,,Portfolio 1,0.0003,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 2,0.0019,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 3,0.0024,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 4,0.0061,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 5,0.0036,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 6,0.006,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 8,0.0141,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 9,0.016,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 10,0.0224,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 11,0.0286,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 13,0.0236,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 15,0.0222,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 16,0.0108,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 17,0.0288,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 18,0.0155,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 20,0.0084,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 22,0.0021,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 23,0.0059,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 24,0.0037,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 25,0.0056,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 27,0.0153,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 29,0.0313,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 30,0.0211,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 31,0.0079,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 32,0.0276,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 34,0.0605,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 35,0,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 36,0.1261,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 37,0.115,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 38,0.1409,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 39,0.1121,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 41,0.1775,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 42,0,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 44,0.2522,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 45,0,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 46,0.3127,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 47,0.3379,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 48,0.4054,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 49,0.3454,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 50,0.451,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 51,0.392,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 53,0.3296,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 55,0.4348,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 56,0.4968,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 57,0.5875,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 58,0.7506,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 59,0.7039,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 60,0.7375,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 62,0.5253,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 64,0.4008,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 65,0.4154,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 66,0.4861,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 67,0.5529,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 68,0.6688,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 69,0.8747,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 71,1.0176,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 73,0.752,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 74,0.0001,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 75,0.8056,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 76,0.8707,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 77,0.2145,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 78,3.8368,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 80,0.0967,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 82,0.0064,31-12-2025,19-01-2026 09:15,Completed
Revfin Services Private Limited,,Portfolio 83,0,31-12-2025,19-01-2026 09:15,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 2,7.32,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 3,7.51,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 4,5.25,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 5,22.36,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 6,5.48,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 7,11.6,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 8,4.63,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 9,3.46,31-12-2025,19-01-2026 09:16,Completed
Shuhari Tech Ventures Private Limited,,Portfolio 10,3.08,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 1,50,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 2,30,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 3,50,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 4,20,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 5,25,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 6,20,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 7,50,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 8,20,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 9,20,31-12-2025,19-01-2026 09:16,Completed
SaveIN Fintech Pvt Ltd,,Cohort 10,25,31-12-2025,19-01-2026 09:16,Completed
Si Creva Capital Services Private Limited,1,Portfolio 1,154.63,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,52.43,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,2,-,,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,3,-,,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,4,Portfolio 1,1.3,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,2.99,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 3,26.44,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 4,21.43,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 5,37.28,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,5,Portfolio 1,0.04,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,6,Portfolio 1,7.56,31-12-2025,19-01-2026 09:16,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,34.9,31-12-2025,19-01-2026 09:16,Partial
Smartcoin Financials Private Limited,,Portfolio 1,343.06,31-12-2025,19-01-2026 09:16,Completed
Smartcoin Financials Private Limited,,Portfolio 2,221,31-12-2025,19-01-2026 09:16,Completed
Smartcoin Financials Private Limited,,Portfolio 3,46.16,31-12-2025,19-01-2026 09:16,Completed
Smartcoin Financials Private Limited,,Portfolio 4,220.83,31-12-2025,19-01-2026 09:16,Completed
Spice Money Ltd,,Portfolio 1,24.15,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 1,1009.2,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 2,555.8,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 3,390.9,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 4,474.8,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 5,94.5,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 6,36.2,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 7,248,31-12-2025,19-01-2026 09:16,Completed
True Credits,,Portfolio - 8,244.1,31-12-2025,19-01-2026 09:16,Completed
Uniorbit Payment Solutions Pvt Ltd,RE - 1,Portfolio - 1,35.85,31-12-2025,19-01-2026 09:16,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 1,11.92,31-10-2025,19-01-2026 09:16,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 2,3.75,31-10-2025,19-01-2026 09:16,Completed
Bajaj Finserv Direct Limited,Bajaj Finance Limited,Business Loan,94.81,31-12-2025,19-01-2026 09:16,Completed
Bajaj Finserv Direct Limited,Bajaj Finance Limited,Personal Loan,123.62,31-12-2025,19-01-2026 09:16,Completed
Bajaj Finserv Direct Limited,Bajaj Finance Limited,Professional Loan,201.1,31-12-2025,19-01-2026 09:16,Completed
Bajaj Finserv Direct Limited,Bajaj Finance Limited,Salaried Loan,593.77,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 1,Portfolio 1,1688.46,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 2,Portfolio 2,364.98,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 3,Portfolio 3,295.43,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 4,Portfolio 4,149.18,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 5,Portfolio 5,146.25,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 6,Portfolio 6,58.31,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 7,Portfolio 7,41.52,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 8,Portfolio 8,30.96,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 9,Portfolio 9,22.73,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 10,Portfolio 10,21.63,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 11,Portfolio 11,8.8,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 12,Portfolio 12,8.68,31-12-2025,19-01-2026 09:16,Completed
FinAGG Services Private Limited,Portfolio 13,Portfolio 13,1.26,31-12-2025,19-01-2026 09:16,Completed
