LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
CRED,A,A10,465.65,2025-12-31,2026-01-14 04:29:13,Completed
CRED,A,A11,736.29,2025-12-31,2026-01-14 04:29:13,Completed
CRED,A,A12,979.55,2025-12-31,2026-01-14 04:29:13,Completed
CRED,B,B1,36.57,2025-12-31,2026-01-14 04:29:13,Completed
CRED,C,C1.1,309.96,2025-12-31,2026-01-14 04:29:13,Completed
CRED,C,C2.1,68.64,2025-12-31,2026-01-14 04:29:13,Completed
CRED,C,C2.2,468.67,2025-12-31,2026-01-14 04:29:13,Completed
Fingel Management Services Pvt. Ltd.,,Portfolio - 1,0.05,2023-06-30,2026-01-14 04:29:14,Completed
Flexi Payment,Portfolio 1,Portfolio 1,199674078.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 2,Portfolio 2,39599198.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 3,Portfolio 3,10610063.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 4,Portfolio 4,3085290.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 5,Portfolio 5,2069863.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 6,Portfolio 6,8208334.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Portfolio 7,Portfolio 7,5932536.0,2025-05-31,2026-01-14 04:29:19,Completed
Flexi Payment,Total,Total,269179362.0,2025-05-31,2026-01-14 04:29:19,Completed
GetVantage Tech Private Limited,,,,2025-10-31,2026-01-14 04:29:20,Partial
Groww Credit,Portfolio A1,Portfolio A1,13.16,2025-12-31,2026-01-14 04:29:20,Completed
Kissht,1,Portfolio 1,167.87,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,2,Portfolio 1,78.58,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,,Portfolio 2,180.47,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,,Portfolio 3,384.21,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,3,Portfolio 1,137.33,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,,Portfolio 2,379.85,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,4,Portfolio 1,0.37,2025-12-31,2026-01-14 04:29:21,Completed
Kissht,4,7,1328.68,2025-12-31,2026-01-14 04:29:21,Completed
KrazyBee Services Limited,,Portfolio- 1,1396.76,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 2,5006.15,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 3,1769.54,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 4,3640.28,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 5,1591.03,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 6,1507.95,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 7,967.54,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 8,933.64,2025-12-31,2026-01-14 04:29:22,Completed
KrazyBee Services Limited,,Portfolio- 9,337.13,2025-12-31,2026-01-14 04:29:22,Completed
LoanTap,,,,2025-03-31,2026-01-14 04:29:23,Partial
Moneyview Limited,,Partner 1,286.18,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 2,354.29,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 3,1344.26,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 4,823.86,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 5,3362.74,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 6,0.05,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 7,1624.71,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 8,416.92,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 9,323.75,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 10,158.52,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 11,4.45,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 12,948.44,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 13,472.65,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 14,423.03,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 15,26.42,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 16,34.85,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,Partner 17,2.61,2025-12-31,2026-01-14 04:29:24,Partial
Moneyview Limited,,,,2025-12-31,2026-01-14 04:29:24,Partial
MyShubhLife,,Portfolio 1,14.9,2024-03-31,2026-01-14 04:29:24,Completed
MyShubhLife,,Portfolio 2,16.96,2024-03-31,2026-01-14 04:29:24,Completed
MyShubhLife,,Grand Total,31.86,2024-03-31,2026-01-14 04:29:24,Completed
Navi Finserv,,1,,2025-05-31,2026-01-14 04:29:25,Partial
Navi Finserv,,3,,2025-05-31,2026-01-14 04:29:25,Partial
Ninjacart Services Private Limited,,,,2025-12-31,2026-01-14 04:29:26,Partial
OkCredit,,1,50.4,2025-01-01,2026-01-14 04:29:26,Completed
OkCredit,,2,34.6,2025-01-01,2026-01-14 04:29:26,Completed
OkCredit,,3,33.2,2025-01-01,2026-01-14 04:29:26,Completed
OkCredit,,4*,4.6,2025-01-01,2026-01-14 04:29:26,Completed
OnEMI Technlology Solutions Limited,1,Portfolio 1,167.87,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,2,Portfolio 1,78.58,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,,Portfolio 2,180.47,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,,Portfolio 3,384.21,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,3,Portfolio 1,137.33,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,,Portfolio 2,379.85,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,4,Portfolio 1,0.37,2025-12-31,2026-01-14 04:29:27,Completed
OnEMI Technlology Solutions Limited,4,7,1328.68,2025-12-31,2026-01-14 04:29:27,Completed
OnionLife Private Limited,,Portfolio 1,18.28,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 2,8.08,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 3,7.88,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 4,5.54,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 5,2.31,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 6,2.23,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 7,1.84,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 8,1.67,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Portfolio 9,0.01,2025-12-31,2026-01-14 04:29:28,Completed
OnionLife Private Limited,,Total,47.85,2025-12-31,2026-01-14 04:29:28,Completed
PhonePe Lending Services Private Limited,,,,2025-12-31,2026-01-14 04:29:44,Partial
PhonePe Lending Services Private Limited,S.No,,,2025-12-31,2026-01-14 04:29:44,Partial
PhonePe Lending Services Private Limited,1,,,2025-12-31,2026-01-14 04:29:44,Partial
PhonePe Lending Services Private Limited,2,,,2025-12-31,2026-01-14 04:29:44,Partial
PhonePe Lending Services Private Limited,3,,,2025-12-31,2026-01-14 04:29:44,Partial
Revfin Services Private Limited,,,72100.0,2025-12-31,2026-01-14 04:29:48,Partial
Revfin Services Private Limited,,,,2025-12-31,2026-01-14 04:29:48,Partial
SaveIN Fintech Pvt Ltd,,Cohort 1,50.0,2025-12-31,2026-01-14 04:29:50,Completed
SaveIN Fintech Pvt Ltd,,Cohort 2,30.0,2025-12-31,2026-01-14 04:29:50,Completed
SaveIN Fintech Pvt Ltd,,Cohort 3,50.0,2025-12-31,2026-01-14 04:29:50,Completed
SaveIN Fintech Pvt Ltd,,Cohort 4,20.0,2025-12-31,2026-01-14 04:29:50,Completed
SaveIN Fintech Pvt Ltd,,Cohort 5,25.0,2025-12-31,2026-01-14 04:29:50,Completed
SaveIN Fintech Pvt Ltd,,Cohort 6,20.0,2025-12-31,2026-01-14 04:29:50,Completed
Si Creva Capital Services Private Limited,1,Portfolio 1,154.63,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,52.43,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,2,-,,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,3,-,,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,4,Portfolio 1,1.3,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,2.99,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 3,26.44,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 4,21.43,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 5,37.28,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,5,Portfolio 1,0.04,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,6,Portfolio 1,7.56,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,34.9,2025-12-31,2026-01-14 04:29:51,Partial
Si Creva Capital Services Private Limited,,338.99,338.99,2025-12-31,2026-01-14 04:29:51,Partial
Smartcoin Financials Private Limited,,Portfolio 1,343.06,2025-12-31,2026-01-14 04:29:51,Completed
Smartcoin Financials Private Limited,,Portfolio 2,221.0,2025-12-31,2026-01-14 04:29:51,Completed
Smartcoin Financials Private Limited,,Portfolio 3,46.16,2025-12-31,2026-01-14 04:29:51,Completed
Smartcoin Financials Private Limited,,Portfolio 4,220.83,2025-12-31,2026-01-14 04:29:51,Completed
Smartcoin Financials Private Limited,,Grand Total,831.04,2025-12-31,2026-01-14 04:29:51,Completed
True Credits,,Portfolio - 1,1009.2,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 2,555.8,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 3,390.9,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 4,474.8,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 5,94.5,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 6,36.2,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 7,248.0,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Portfolio - 8,244.1,2025-12-31,2026-01-14 04:30:02,Completed
True Credits,,Total,3053.5,2025-12-31,2026-01-14 04:30:02,Completed
Uniorbit Payment Solutions Pvt Ltd,RE - 1,Portfolio - 1,35.85,2025-12-31,2026-01-14 04:30:02,Completed
Uniorbit Payment Solutions Pvt Ltd,1,1,35.85,2025-12-31,2026-01-14 04:30:02,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 1,11.92,2025-10-31,2026-01-14 04:30:03,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 2,3.75,2025-10-31,2026-01-14 04:30:03,Completed
