LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
OnionLife Private Limited,,Portfolio 1,18.28,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 2,8.08,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 3,7.88,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 4,5.54,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 5,2.31,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 6,2.23,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 7,1.84,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 8,1.67,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Portfolio 9,0.01,,2026-01-13 11:03:20,Partial
OnionLife Private Limited,,Total,47.85,,2026-01-13 11:03:20,Partial
Paisabazaar.com,Lender A,A1,59.78,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A2,150.8,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A3,123.36,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A4,136.27,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A5,119.43,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A6,132.94,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A7,101.5,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A8,129.02,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A9,112.51,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A10,122.24,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A11,171.79,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A12,141.48,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender A,A13,151.56,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender B,B1,1.85,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender B,B2,5.67,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender B,B3,7.91,2025-12-31,2026-01-13 11:03:21,Completed
Paisabazaar.com,Lender B,B4,7.86,2025-12-31,2026-01-13 11:03:21,Completed
PhonePe Lending Services Private Limited,,,,2025-12-31,2026-01-13 11:03:34,Partial
PhonePe Lending Services Private Limited,S.No,S.No,,2025-12-31,2026-01-13 11:03:34,Partial
PhonePe Lending Services Private Limited,1,1,1.0,2026-01-01,2026-01-13 11:03:34,Partial
PhonePe Lending Services Private Limited,2,2,2.0,2026-02-01,2026-01-13 11:03:34,Partial
PhonePe Lending Services Private Limited,3,3,3.0,2026-03-01,2026-01-13 11:03:34,Partial
Revfin Services Private Limited,,,72100.0,,2026-01-13 11:03:37,Partial
SaveIN Fintech Pvt Ltd,,Cohort 1,,,2026-01-13 11:03:38,Partial
SaveIN Fintech Pvt Ltd,,Cohort 2,,,2026-01-13 11:03:38,Partial
SaveIN Fintech Pvt Ltd,,Cohort 3,,,2026-01-13 11:03:38,Partial
SaveIN Fintech Pvt Ltd,,Cohort 4,,,2026-01-13 11:03:38,Partial
SaveIN Fintech Pvt Ltd,,Cohort 5,,,2026-01-13 11:03:38,Partial
SaveIN Fintech Pvt Ltd,,Cohort 6,,,2026-01-13 11:03:38,Partial
Si Creva Capital Services Private Limited,1,Portfolio 1,154.63,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,52.43,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,2,-,,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,3,-,,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,4,Portfolio 1,1.3,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,2.99,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 3,26.44,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 4,21.43,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 5,37.28,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,5,Portfolio 1,0.04,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,6,Portfolio 1,7.56,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,34.9,2025-12-31,2026-01-13 11:03:39,Partial
Si Creva Capital Services Private Limited,,338.99,338.99,2025-12-31,2026-01-13 11:03:39,Partial
Smartcoin Financials Private Limited,,Portfolio 1,343.06,2025-12-31,2026-01-13 11:03:39,Completed
Smartcoin Financials Private Limited,,Portfolio 2,221.0,2025-12-31,2026-01-13 11:03:39,Completed
Smartcoin Financials Private Limited,,Portfolio 3,46.16,2025-12-31,2026-01-13 11:03:39,Completed
Smartcoin Financials Private Limited,,Portfolio 4,220.83,2025-12-31,2026-01-13 11:03:39,Completed
Smartcoin Financials Private Limited,,Grand Total,831.04,2025-12-31,2026-01-13 11:03:39,Completed
True Credits,,Portfolio - 1,1009.2,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 2,555.8,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 3,390.9,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 4,474.8,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 5,94.5,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 6,36.2,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 7,248.0,,2026-01-13 11:03:43,Partial
True Credits,,Portfolio - 8,244.1,,2026-01-13 11:03:43,Partial
True Credits,,Total,3053.5,,2026-01-13 11:03:43,Partial
Uniorbit Payment Solutions Pvt Ltd,RE - 1,Portfolio - 1,35.85,2025-12-31,2026-01-13 11:03:44,Completed
Uniorbit Payment Solutions Pvt Ltd,1,1,35.85,2025-12-31,2026-01-13 11:03:44,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 1,11.92,2025-10-31,2026-01-13 11:03:44,Completed
Vaibhav Vyapaar Private Limited (VVPL),,Portfolio – 2,3.75,2025-10-31,2026-01-13 11:03:44,Completed
Shuhari Tech Ventures Private Limited,,,,,2026-01-13 11:03:47,Error
