LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
OnionLife Private Limited,,Portfolio 8,1.67,,2026-01-12 04:25:15,Partial
OnionLife Private Limited,,Portfolio 9,0.01,,2026-01-12 04:25:15,Partial
OnionLife Private Limited,,Total,47.85,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,1,Portfolio 1,167.87,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,2,Portfolio 1,78.58,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,,Portfolio 2,180.47,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,,Portfolio 3,384.21,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,3,Portfolio 1,137.33,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,,Portfolio 2,379.85,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,4,Portfolio 1,0.37,,2026-01-12 04:25:15,Partial
OnEMI Technlology Solutions Limited,4,7,1.0,,2026-01-12 04:25:15,Partial
Si Creva Capital Services Private Limited,1,Portfolio 1,154.63,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,52.43,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,2,-,,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,3,-,,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,4,Portfolio 1,1.3,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,2.99,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 3,26.44,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 4,21.43,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 5,37.28,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,5,Portfolio 1,0.04,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,6,Portfolio 1,7.56,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,Portfolio 2,34.9,,2026-01-12 04:25:17,Partial
Si Creva Capital Services Private Limited,,338.99,338.99,,2026-01-12 04:25:17,Partial
Shuhari Tech Ventures Private Limited,,,,,2026-01-12 04:25:17,Error
AKARA CAPITAL ADVISORS PRIVATE LIMITED,,Portfolio - 1,16.82,,2026-01-12 04:26:25,Partial
